"beta1" "lambda1" "beta2" "lambda2" "beta3" "lambda3" "sumQfunc" "diffB_beta1" "diffB_beta3" "bp" "iter" "Beta1 at 1" "Q1" "Q2" "Q3" "pi1" "pi2" "pi3"
"81.0556883079845" "4.59393344972748e-157" "1" "0.663810186646668" "1.8774956187309" "0.000679499207118154" "-210.549103096203" "7.92502471398393e-05" "2.1032064978499e-12" "bp" "85" "12.568667999368" "-20.6626107294557" "-13.3661447650191" "-127.142172026642" "0.251445276964818" "0.189623112092512" "0.558931610942671"
"81.0556883079845" "4.59393342973245e-157" "1" "0.663809497996686" "1.87749614163725" "0.000679497677135015" "-210.54910428738" "7.92525982049597e-05" "1.94688709598267e-12" "bp" "86" "12.5686679291336" "-20.6626104713772" "-13.3661591525701" "-127.142155654437" "0.251445275557423" "0.189623176665276" "0.558931547777301"
"81.0556883079845" "4.59393341311773e-157" "1" "0.663808925768805" "1.87749657614259" "0.000679496405808928" "-210.549105277181" "7.92545518137899e-05" "1.16529008664656e-12" "bp" "87" "12.5686678707729" "-20.6626102569302" "-13.3661711078021" "-127.142142050073" "0.251445274387959" "0.189623230321543" "0.558931495290498"
"81.0556883079845" "4.59393339931185e-157" "1" "0.663808450280643" "1.87749693719179" "0.000679495349411161" "-210.549106099649" "7.92561751268295e-05" "6.67910171614494e-13" "bp" "88" "12.5686678222785" "-20.6626100787366" "-13.3661810419187" "-127.142130745622" "0.251445273416202" "0.189623274906839" "0.558931451676959"
"81.0556883079845" "4.59393338783996e-157" "1" "0.663808055177411" "1.87749723720313" "0.00067949447160594" "-210.549106783072" "7.9257524021159e-05" "5.82645043323282e-13" "bp" "89" "12.5686677819825" "-20.6626099306678" "-13.3661892966051" "-127.142121352265" "0.251445272608728" "0.189623311954684" "0.558931415436588"
"81.0556883079845" "4.59393337830747e-157" "1" "0.663807726869314" "1.8774974864956" "0.000679493742200293" "-210.549107350958" "7.92586448810084e-05" "4.2632564145606e-14" "bp" "90" "12.5686677484988" "-20.6626098076317" "-13.3661961557815" "-127.14211354692" "0.251445271937763" "0.18962334273934" "0.558931385322897"
"81.0556883079845" "4.59393337038651e-157" "1" "0.663807454064053" "1.8774976936435" "0.000679493136106142" "-210.549107822841" "7.92595762604265e-05" "9.9475983006414e-14" "bp" "91" "12.5686677206757" "-20.6626097053947" "-13.3662018553691" "-127.142107061119" "0.251445271380229" "0.189623368319647" "0.558931360300124"
"81.0556883079845" "4.59393336380464e-157" "1" "0.66380722737843" "1.8774978657717" "0.000679492632476595" "-210.549108214946" "7.92603501551525e-05" "2.98427949019242e-13" "bp" "92" "12.5686676975563" "-20.6626096204424" "-13.3662065914044" "-127.142101671785" "0.251445270916951" "0.189623389575435" "0.558931339507614"
"81.0556883079845" "4.59393335833548e-157" "1" "0.663807039015564" "1.8774978657717" "0.000679492610726715" "-210.549108540765" "7.92609932318555e-05" "1.58599449662233e-06" "bp" "93" "12.5686676783454" "-20.6626095498508" "-13.3662105267824" "-127.142097193553" "0.251445270531992" "0.189623407237795" "0.558931322230213"
"81.0556883079845" "4.59393335610946e-157" "1" "0.66380690839284" "1.87749809230536" "0.000679491968353706" "-210.549109004933" "7.92613331128678e-05" "-1.4210854715202e-14" "bp" "94" "12.5686676588047" "-20.6626094977892" "-13.3662131767831" "-127.142094474008" "0.251445270140777" "0.189623418364669" "0.558931311494554"
"81.0556883079845" "4.59393335094259e-157" "1" "0.663806777891696" "1.87749809230536" "0.000679491952349275" "-210.549109021908" "7.92618762943675e-05" "1.25081074031641e-06" "bp" "95" "12.5686676509972" "-20.6626094513755" "-13.3662159723262" "-127.142091033783" "0.251445269984009" "0.189623431580948" "0.558931298435044"
"81.0556883079845" "4.59393334935877e-157" "1" "0.663806686436842" "1.87749826390808" "0.000679491466519505" "-210.549109342198" "7.92621120098147e-05" "2.1316282072803e-13" "bp" "96" "12.5686676374043" "-20.6626094152233" "-13.3662178294559" "-127.142089121561" "0.251445269711874" "0.189623439396116" "0.55893129089201"
"81.0556883079845" "4.59393334552878e-157" "1" "0.663806592689645" "1.87749826390808" "0.000679491454940995" "-210.549109336492" "7.92625101624367e-05" "9.11628589506108e-07" "bp" "97" "12.5686676322525" "-20.6626093821001" "-13.3662198436256" "-127.142086621226" "0.251445269608386" "0.189623448974672" "0.558931281416942"
"81.0556883079845" "4.59393334438705e-157" "1" "0.663806526909253" "1.87749826390808" "0.000679491447865682" "-210.549109566472" "7.92626795558249e-05" "1.38092900670017e-06" "bp" "98" "12.5686676224801" "-20.6626093561142" "-13.3662211795459" "-127.142085245151" "0.251445269412737" "0.189623454597975" "0.558931275989288"
