"data_Name" "Iter" "beta1" "beta3" "lambda1" "lambda2" "lambda3" "diffBeta1" "diffBeta3" "diffLambda1" "diffLambda3" "pi1" "pi2" "pi3" "init_beta1" "init_beta2" "init_beta3" "init_pi1" "init_pi2" "init_pi3" "EM_endIter" "tempering" "Qlike" "Q1" "Q2" "Q3" "bpBase" "bp1" "bp3"
"V158" "SerumReversal" 59 0.484697878380235 1.00000100399657 0.0837560588509892 0.00259431442422138 0.00259429688018534 -1.44197977647309e-06 -11.7212880361852 5.6843418860808e-14 0 0.396998019196067 0.301501111546687 0.301500869257246 0.5 1 2 0.333333333333333 0.333333333333333 0.333333333333333 34 0.66868686810101 -693.483062565305 -226.192464570316 -153.004272481551 -153.004094988725 84975.3435908645 84975.3435908645 84975.3435908645
"V159" "SerumReversal" 60 0.484984962267099 1.00000092016034 0.0838626147303368 0.00257737158970416 0.00257735559577425 -1.25954571217335e-06 -11.3851262267291 0 0 0.400477797386751 0.299761215226655 0.299760987386594 0.5 1 2 0.333333333333333 0.333333333333333 0.333333333333333 34 0.676767676171717 -692.978950960188 -228.303187221582 -151.769573371469 -151.769407550123 95454.8456661836 95454.8456661836 95454.8456661836
"V160" "SerumReversal" 61 0.485308512011486 1.00000084419138 0.0839308279463472 0.00256024589131457 0.00256023129815869 -1.09706331841153e-06 -11.0472123150855 0 -1.81898940354586e-12 0.404110328827503 0.297944942774063 0.297944728398435 0.5 1 2 0.333333333333333 0.333333333333333 0.333333333333333 35 0.684848484242424 -692.462423261336 -230.499105766098 -150.493242368854 -150.493087381098 107226.722201032 107226.722201032 107226.722201032
"V161" "SerumReversal" 62 0.485668518946896 1.00000077536037 0.0839593297729053 0.00254293499236469 0.00254292166485296 -9.52651134866755e-07 -10.7077052253666 5.6843418860808e-14 0 0.40790295518384 0.296048623328143 0.296048421488017 0.5 1 2 0.333333333333333 0.333333333333333 0.333333333333333 36 0.692929292313131 -691.932736067955 -232.784109688277 -149.173637422741 -149.173492482515 120450.354025878 120450.354025878 120450.354025878
"V162" "SerumReversal" 63 0.486064991856097 1.00000071292553 0.0839467462423599 0.00252543637238347 0.00252542418962619 -8.24566342316757e-07 -10.3667702043502 0 0 0.411863608757919 0.294068290700469 0.294068100541612 0.5 1 2 0.333333333333333 0.333333333333333 0.333333333333333 37 0.701010100383838 -691.389046478735 -235.162374392628 -147.808992956332 -147.808857342114 135304.777457981 135304.777457981 135304.777457981
"V163" "SerumReversal" 64 0.486497966934131 1.00000065632121 0.0838916969819825 0.00250774728735205 0.00250773613951033 -7.11200158320935e-07 -10.0245786236576 0 0 0.416000883081707 0.291999648103627 0.291999468814666 0.5 1 2 0.333333333333333 0.333333333333333 0.333333333333333 37 0.709090908454545 -690.830396463093 -237.638393778039 -146.397404681813 -146.397277713003 151991.108295293 151991.108295293 151991.108295293
"V164" "SerumReversal" 65 0.486967519683178 1.00000060500043 0.083792792903117 0.00248986472088423 0.00248985450871408 -6.11072834999504e-07 -9.68130769474777 -5.6843418860808e-14 0 0.420324116696099 0.289838026242232 0.289837857061668 0.5 1 2 0.333333333333333 0.333333333333333 0.333333333333333 38 0.717171716525252 -690.255694433168 -240.217019088778 -144.936811382963 -144.936692424331 170735.264747069 170735.264747069 170735.264747069
"V165" "SerumReversal" 66 0.487473777999575 1.00000055842467 0.0836486339493519 0.00247178533413766 0.0024717759687007 -5.22827463100839e-07 -9.33714034391939 -1.13686837721616e-13 0 0.424843483739232 0.287578338017387 0.287578178243382 0.5 1 2 0.333333333333333 0.333333333333333 0.333333333333333 39 0.72525252459596 -689.66369389508 -242.903500396177 -143.424975552765 -143.424864020593 191791.026167249 191791.026167249 191791.026167249
"V166" "SerumReversal" 67 0.48801693791757 1.00000051617723 0.0834578051714052 0.00245350540341493 0.0024534968038916 -4.45223207634626e-07 -8.99226495201158 1.13686837721616e-13 0 0.429570103664643 0.285215023684142 0.285214872651215 0.5 1 2 0.333333333333333 0.333333333333333 0.333333333333333 40 0.733333332666667 -689.052968044483 -245.703537236449 -141.859459667621 -141.859355012631 215443.469003189 215443.469003189 215443.469003189
"V167" "SerumReversal" 68 0.488597281393489 1.00000047785236 0.0832188722435068 0.00243502075216524 0.00243501284555878 -3.77128600348442e-07 -8.64687521570322 -1.13686837721616e-13 0 0.43451616470976 0.282741989102481 0.282741846187759 0.5 1 2 0.333333333333333 0.333333333333333 0.333333333333333 41 0.741414140737374 -688.421879918855 -248.623335208515 -140.237599699481 -140.237501410642 242012.826479438 242012.826479438 242012.826479438
"V168" "SerumReversal" 69 0.489215196872418 1.0000004431159 0.0829303757978408 0.00241632667340466 0.00241631939324422 -3.17514889047743e-07 -8.30117004638129 1.13686837721616e-13 9.09494701772928e-13 0.439695067336633 0.280152534026253 0.280152398637114 0.5 1 2 0.333333333333333 0.333333333333333 0.333333333333333 42 0.749494948808081 -687.768546978551 -251.669671625338 -138.556474409144 -138.556382004582 271858.824273294 271858.824273294 271858.824273294
"V169" "SerumReversal" 70 0.489871203014386 1.00000041159653 0.0825908245085995 0.00239741784164607 0.00239741112849598 -2.65448647951416e-07 -7.95535355132121 0 -9.09494701772928e-13 0.445121590731824 0.277439268837303 0.277439140430873 0.5 1 2 0.333333333333333 0.333333333333333 0.333333333333333 43 0.757575756878788 -687.090798942219 -254.849971514726 -136.812869802362 -136.812782842144 305385.550883342 305385.550883342 305385.550883342
"V170" "SerumReversal" 71 0.490565976129972 1.00000038308711 0.0821986867581174 0.00237828821305554 0.00237828201173346 -2.20085098590062e-07 -7.60963511521305 0 0 0.450812086972572 0.274594017493739 0.274593895533688 0.5 1 2 0.333333333333333 0.333333333333333 0.333333333333333 44 0.765656564949495 -686.386127342774 -258.172396011722 -135.003237849389 -135.003155905629 343046.928631492 343046.928631492 343046.928631492
"V171" "SerumReversal" 72 0.491300382048999 1.00000035723467 0.0817523805807841 0.00235893091097837 0.00235892517284733 -1.80661373860858e-07 -7.26422961460651 0 9.09494701772928e-13 0.456784708934721 0.271607703528164 0.271607587537115 0.5 1 2 0.333333333333333 0.333333333333333 0.333333333333333 46 0.773737373020202 -685.651624854139 -261.64594584394 -133.123648132375 -133.123570824207 385352.859371053 385352.859371053 385352.859371053
"V172" "SerumReversal" 73 0.492075512875906 1.0000003338654 0.0812502622083518 0.00233933809856172 0.00233933277854365 -1.46490123142939e-07 -6.9193578706453 0 -9.09494701772928e-13 0.463059675530101 0.268470217480356 0.268470106989543 0.5 1 2 0.333333333333333 0.333333333333333 0.333333333333333 47 0.781818181090909 -684.883912129084 -265.280581138619 -131.169732013687 -131.169658972867 432876.128108306 432876.128108306 432876.128108306
"V173" "SerumReversal" 74 0.492892730627058 1.00000031277409 0.0806906115518122 0.00231950082656298 0.00231949588358825 -1.1695345847329e-07 -6.57524719541661 0 -9.09494701772928e-13 0.46965959167983 0.26517025687789 0.26517015144228 0.5 1 2 0.333333333333333 0.333333333333333 0.333333333333333 48 0.789898989161616 -684.07904842314 -269.0873660385 -129.13661515073 -129.136546031526 486260.158006536 486260.158006536 486260.158006536
"V174" "SerumReversal" 75 0.493753717871885 1.0000002937664 0.0800716159629601 0.00229940886371968 0.00229940426048914 -9.14969859877601e-08 -6.23213234557254 0 0 0.476609823336226 0.261695138731847 0.261695037931927 0.5 1 2 0.333333333333333 0.333333333333333 0.333333333333333 50 0.797979797232323 -683.232422559682 -273.078637109373 -127.01883906507 -127.018773545047 546227.721768435 546227.721768435 546227.721768435
"V175" "SerumReversal" 76 0.494660537631765 1.00000027668961 0.0793913510082481 0.00227905049997056 0.00227904620224174 -6.96239794706344e-08 -5.8902568268262 0 -9.09494701772928e-13 0.483938946888441 0.258030574839428 0.258030478272131 0.5 1 2 0.333333333333333 0.333333333333333 0.333333333333333 52 0.80606060530303 -682.33861852569 -277.268204486888 -124.81026750537 -124.810205279114 613590.727341317 613590.727341317 613590.727341317
"V176" "SerumReversal" 77 0.495615704960847 1.00000026141759 0.0786477573255321 0.00225841231447572 0.0022584082906044 -5.08908328811231e-08 -5.54987459444361 0 0 0.491679293725354 0.25416039950038 0.254160306774267 0.5 1 2 0.333333333333333 0.333333333333333 0.333333333333333 53 0.814141413373737 -681.391248330267 -281.671595004308 -122.503973277553 -122.503914053364 689261.21043497 689261.21043497 689261.21043497
"V177" "SerumReversal" 78 0.496622272699931 1.00000024781943 0.0778386132917679 0.00223747890386071 0.00223747512483628 -3.49016318068607e-08 -5.21125233950568 0 0 0.499867610872943 0.250066239192954 0.250066149934103 0.5 1 2 0.333333333333333 0.333333333333333 0.333333333333333 55 0.822222221444444 -680.382742716812 -286.306346001346 -120.092101536695 -120.092045040199 774263.682681128 774263.682681128 774263.682681128
"V178" "SerumReversal" 79 0.497683934451807 1.00000023586103 0.0769615033953402 0.00221623256642535 0.00221622900436566 -1.71949920968473e-08 -4.87467262040951 1.13686837721616e-13 9.09494701772928e-13 0.508545863168023 0.245727111505317 0.24572702532666 0.5 1 2 0.333333333333333 0.333333333333333 0.333333333333333 57 0.830303029515151 -679.304087264926 -291.192360167822 -117.565704789492 -117.565650744145 869749.002617784 869749.002617784 869749.002617784
"V179" "SerumReversal" 80 0.498805150851207 1.0000002254256 0.0760137795473627 0.00219465292024463 0.00219464954964391 -1.12004272523336e-08 -4.54043784105131 -1.13686837721616e-13 0 0.517762228545057 0.241118927459986 0.241118843994957 0.5 1 2 0.333333333333333 0.333333333333333 0.333333333333333 59 0.838383837585859 -678.144485324405 -296.352344642439 -114.914538630673 -114.914486779126 977009.957299226 977009.957299226 977009.957299226
"V180" "SerumReversal" 81 0.499991304256018 1.00000021648595 0.0749925152800364 0.00217271644769883 0.00217271324406381 3.07636582874693e-10 -4.20887552704417 0 -9.09494701772928e-13 0.52757233233624 0.236213874394773 0.236213793268987 0.5 1 2 0.333333333333333 0.333333333333333 0.333333333333333 62 0.846464645656566 -676.890923925758 -301.812352967297 -112.126809694916 -112.126759781281 1097498.76549306 1097498.76549306 1097498.76549306
"V181" "SerumReversal" 82 0.501248891155719 1.00000020903225 0.0738944505728273 0.00215039594574408 0.00215039288535501 8.83238726601121e-09 -3.8803452899342 1.13686837721616e-13 9.09494701772928e-13 0.53804079435949 0.23097964240566 0.23097956323485 0.5 1 2 0.333333333333333 0.333333333333333 0.333333333333333 65 0.854545453727273 -675.527608291943 -307.602461224312 -109.188861139003 -109.18881290795 1232846.73944207 1232846.73944207 1232846.73944207
"V182" "SerumReversal" 83 0.502585763900351 1.00000020308305 0.0727159243712857 0.00212765985006846 0.00212765690959642 1.35956952362903e-08 -3.55524792064503 0 -9.09494701772928e-13 0.549243194525494 0.225378441544979 0.225378363929528 0.5 1 2 0.333333333333333 0.333333333333333 0.333333333333333 68 0.86262626179798 -674.035215277449 -313.757623580679 -106.084774515823 -106.084727709731 1384886.37139387 1384886.37139387 1384886.37139387
"V183" "SerumReversal" 84 0.504011437662129 1.00000019876396 0.07145279228001 0.00210447140386003 0.0021044685588846 2.06283630177495e-08 -3.2340375101444 0 0 0.5612685888995 0.219365743804937 0.219365667295563 0.5 1 2 0.333333333333333 0.333333333333333 0.333333333333333 71 0.870707069868687 -672.389895125055 -320.318761893857 -102.795862557529 -102.795816896622 1555676.14393047 1555676.14393047 1555676.14393047
"V184" "SerumReversal" 85 0.505537485611744 1.00000019615896 0.0701003245657415 0.00208078761970705 0.00208078484543258 2.53420466833632e-08 -2.917237638789 1.13686837721616e-13 0 0.574222774893892 0.212888650491848 0.21288857461426 0.5 1 2 0.333333333333333 0.333333333333333 0.333333333333333 75 0.878787877939394 -670.561915828198 -327.334172837356 -99.300013764707 -99.2999689631631 1747528.40000769 1747528.40000769 1747528.40000769
"V185" "SerumReversal" 86 0.507178053746256 1.00000019551982 0.0686530793054057 0.00205655797388281 0.00205655524290401 2.92073423224792e-08 -2.60546330718024 1.13686837721616e-13 0 0.588232578493946 0.205883748651227 0.205883672854827 0.5 1 2 0.333333333333333 0.333333333333333 0.333333333333333 79 0.886868686010101 -668.513791694571 -334.861365461808 -95.5708360263094 -95.5707917632714 1963040.65004027 1963040.65004027 1963040.65004027
"V186" "SerumReversal" 87 0.508950542516938 1.0000001972171 0.0671047419633609 0.00203172273912492 0.00203172002003194 3.22931441587571e-08 -2.29945092777071 0 -9.09494701772928e-13 0.603451571755011 0.19827425230665 0.198274175938338 0.5 1 2 0.333333333333333 0.333333333333333 0.333333333333333 84 0.894949494080808 -666.197650040017 -342.969498489208 -91.5765198352261 -91.5764757421379 2205130.73990305 2205130.73990305 2205130.73990305
"V187" "SerumReversal" 88 0.510876521546514 1.00000020186393 0.0654479223484268 0.0020062108446862 0.00200620809912 3.45509079124895e-08 -2.00010015871158 0 0 0.620067800345747 0.189966138705479 0.189966060948774 0.5 1 2 0.333333333333333 0.333333333333333 0.333333333333333 90 0.903030302151515 -663.551449004812 -351.742653836502 -87.2783102580701 -87.2782658872383 2477076.35599171 2477076.35599171 2477076.35599171
"V188" "SerumReversal" 89 0.512982978030181 1.00000021034282 0.0636738948054954 0.00197993709781058 0.00197993427743069 3.56881173502188e-08 -1.70853317987743 0 0 0.638314406590025 0.180842836791021 0.180842756618954 0.5 1 2 0.333333333333333 0.333333333333333 0.333333333333333 97 0.911111110222222 -660.493413713877 -361.284306680718 -82.6284183924521 -82.6283731957383 2782559.40220712 2782559.40220712 2782559.40220712
"V189" "SerumReversal" 90 0.515304047727856 1.00000022430514 0.0617722660530564 0.00195279856301162 0.00195279560019942 3.48932758242881e-08 -1.42618052803757 1.13686837721616e-13 -9.09494701772928e-13 0.65848447016935 0.170757806923128 0.170757722907523 0.5 1 2 0.333333333333333 0.333333333333333 0.333333333333333 106 0.919191918292929 -656.913629259476 -371.723522176689 -77.567123111765 -77.5670763414305 3125715.84968824 3125715.84968824 3125715.84968824
"V190" "SerumReversal" 91 0.517883451419088 1.00000024658631 0.0597305556444729 0.00192466986459387 0.00192466665865985 4.60737510366016e-08 -1.15490840156524 0 9.09494701772928e-13 0.680952069011172 0.159524010459398 0.15952392052943 0.5 1 2 0.333333333333333 0.333333333333333 0.333333333333333 116 0.927272726363636 -652.660943185673 -383.223668287469 -72.0186912046415 -72.0186417937491 3511191.73421514 3511191.73421514 3511191.73421514
"V191" "SerumReversal" 92 0.520777964910757 1.00000028258764 0.057533686782001 0.00189539723703324 0.00189539362424202 4.22166408498015e-08 -0.897212416739187 0 -9.09494701772928e-13 0.70620255554825 0.146898771762381 0.146898672689369 0.5 1 2 0.333333333333333 0.333333333333333 0.333333333333333 129 0.935353534434343 -647.521832844952 -395.994794322674 -65.8855732565681 -65.8855195613697 3944206.05943766 3944206.05943766 3944206.05943766
"V192" "SerumReversal" 93 0.524062356555086 1.00000034378551 0.0551634494659334 0.00186479162336064 0.00186478730618373 4.35481979366159e-08 -0.65652116856419 0 -9.09494701772928e-13 0.734876149498509 0.132561982127615 0.132561868373876 0.5 1 2 0.333333333333333 0.333333333333333 0.333333333333333 147 0.94343434250505 -641.184936778756 -410.311152908243 -59.0401745454627 -59.0401137699023 4430621.45758389 4430621.45758389 4430621.45758389
"V193" "SerumReversal" 94 0.527836169664953 1.00000045905857 0.0525982268863653 0.0018326230526341 0.0018326173975197 4.48825971943734e-08 -0.437685023242054 0 0 0.767828841905094 0.116085648753062 0.116085509341844 0.5 1 2 0.333333333333333 0.333333333333333 0.333333333333333 171 0.951515150575758 -633.178890852001 -426.534961451016 -51.3136706404063 -51.3135972693092 4977023.56433211 4977023.56433211 4977023.56433211
"V194" "SerumReversal" 95 0.532231564588575 1.00000072187938 0.0498141542401237 0.00179862631289822 0.00179861760240974 4.63129481431679e-08 -0.247777013157609 0 0 0.806205400729207 0.0968973957786582 0.0968972034921344 0.5 1 2 0.333333333333333 0.333333333333333 0.333333333333333 206 0.959595958646465 -622.758751679165 -445.142686090598 -42.4835788145409 -42.4834792139583 5590810.18251223 5590810.18251223 5590810.18251223
"V195" "SerumReversal" 96 0.537414208754624 1.00000163536593 0.046792531359658 0.00176256136326246 0.00176254206818655 4.79261643704376e-08 -0.0973655910769473 0 4.54747350886464e-13 0.85145817187933 0.0742710901954404 0.0742707379252297 0.5 1 2 0.333333333333333 0.333333333333333 0.333333333333333 264 0.967676766717172 -608.69538826269 -466.721426007052 -32.2752487980567 -32.2750694142155 6280291.44183426 6280291.44183426 6280291.44183426
"V196" "SerumReversal" 97 0.54352649503395 1.00007397803115 0.0435560367667094 0.00172453989501693 0.00172368810333492 4.97302039548231e-08 -0.00191607446920017 0 0 0.904875104705136 0.0475678803825174 0.0475570149123469 0.5 1 2 0.333333333333333 0.333333333333333 0.333333333333333 375 0.975757574787879 -588.942578983868 -491.736255751785 -20.4730867974362 -20.467657128573 7054802.31071865 7054802.31071865 7054802.31071865
"V197" "SerumReversal" 98 0.563946182516145 41.0317434630398 0.0439472189564998 0.00209091586023284 5.67893394235697e-106 6.55562644169549e-08 -3.15214165880207e-09 0 1.01851798816724e+90 0.878555238255019 0.0117177298947806 0.109727031850201 0.5 1 2 0.333333333333333 0.333333333333333 0.333333333333333 795 0.983838382858586 -574.097259002316 -490.077795296462 -5.33038740726419 -18.2566393513401 7924828.98353918 7924828.98353918 7924828.98353918
"V198" "SerumReversal" 99 0.565364290416493 41.1052874507365 0.0432847856818259 0.00207369309294317 3.68556506187072e-106 5.96793370277737e-08 -2.8009452535116e-09 2.27373675443232e-13 -2.03703597633449e+90 0.889680937631928 0.000154427873454205 0.110164634494618 0.5 1 2 0.333333333333333 0.333333333333333 0.333333333333333 1300 0.991919190929293 -565.443882799655 -495.494296335842 -0.0699955268186943 -18.3236396725439 8902150.8544504 8902150.8544504 8902150.8544504
"V199" "SerumReversal" 100 0.565379997239307 41.2568999482078 0.0432695371785158 0.00206183083958268 1.5075302414353e-106 5.31314299223595e-08 -2.48404319336260e-09 2.27373675443232e-13 0 0.889937417081461 1.91660971920083e-09 0.110062581001929 0.5 1 2 0.333333333333333 0.333333333333333 0.333333333333333 158 0.999999999 -565.202300374848 -495.607367312812 -8.66625871235498e-07 -18.2912949273255 1e+07 1e+07 1e+07
