"data_Name" "Iter" "beta1" "beta3" "lambda1" "lambda2" "lambda3" "diffBeta1" "diffBeta3" "diffLambda1" "diffLambda3" "pi1" "pi2" "pi3" "init_beta1" "init_beta2" "init_beta3" "init_pi1" "init_pi2" "init_pi3" "EM_endIter" "tempering" "Qlike" "Q1" "Q2" "Q3" "bpBase" "bp1" "bp3"
"V135" "Aarest_data" 36 0.999998536258345 78.5700284650508 0.0256905504317711 1.04600522184666 2.92946487312514e-152 10.145022619555 -1.9143583784853e-07 -1.05804254246777e-13 -5.45129043221705e+134 0.617769113039355 0.12668195128236 0.255548935678285 0.5 1 2 0.333333333333333 0.333333333333333 0.333333333333333 12 1 -216.901335327562 -143.990806227007 -6.04920025731417 -21.4646739054076 67341.5065775083 67341.5065775083 67341.5065775083
"V136" "Aarest_data" 37 0.999998784755354 78.5700132982273 0.0256905241576579 1.04600511353522 2.92966247040922e-152 10.1450179901106 -1.58933424643237e-07 8.74855743404623e-14 -3.48201176357864e+136 0.61776907131335 0.126681988593114 0.255548940093536 0.5 1 2 0.333333333333333 0.333333333333333 0.333333333333333 12 1 -216.901331543892 -143.99079555942 -6.04920269482456 -21.464675201122 81113.0830789688 81113.0830789688 81113.0830789688
"V137" "Aarest_data" 38 0.999998991107664 78.5700007067079 0.0256905023395588 1.04600502359327 2.92982652608994e-152 10.1450141458461 -1.31949335013815e-07 4.31876756579186e-14 2.4939653727393e+136 0.617769036665291 0.126682019576002 0.255548943758708 0.5 1 2 0.333333333333333 0.333333333333333 0.333333333333333 12 1 -216.901328401909 -143.990786701403 -6.04920471893608 -21.4646762767658 97700.9957299225 97700.9957299225 97700.9957299225
"V138" "Aarest_data" 39 0.999999162381135 78.5699902531248 0.0256904842307055 1.04600494899391 2.92996273344646e-152 10.1450109543954 -1.09546675730599e-07 -7.72715225139109e-14 -8.58464674523514e+136 0.617769007912304 0.126682045286077 0.255548946801618 0.5 1 2 0.333333333333333 0.333333333333333 0.333333333333333 11 1 -216.901325794088 -143.990779350066 -6.04920639835804 -21.4646771697639 117681.1952435 117681.1952435 117681.1952435
"V139" "Aarest_data" 40 0.999999304603012 78.5699815741743 0.0256904691932592 1.04600488699529 2.93007582263339e-152 10.1450083049631 -9.09475801336157e-08 -2.16493489801906e-14 -5.4172198670157e+136 0.61776898403093 0.126682066641035 0.255548949328035 0.5 1 2 0.333333333333333 0.333333333333333 0.333333333333333 11 1 -216.901323628576 -143.990773244685 -6.04920779351455 -21.464677911196 141747.416292681 141747.416292681 141747.416292681
"V140" "Aarest_data" 41 0.999999422665447 78.5699743686843 0.0256904567102681 1.0460048355284 2.93016971552985e-152 10.1450061055859 -7.55062856683253e-08 -1.41997524849558e-13 2.7324593291488e+136 0.617768964205966 0.126682084368395 0.255548951425639 0.5 1 2 0.333333333333333 0.333333333333333 0.333333333333333 11 1 -216.901321830928 -143.990768176333 -6.04920895167426 -21.4646785267702 170735.264747069 170735.264747069 170735.264747069
"V141" "Aarest_data" 42 0.999999520677648 78.5699683865368 0.0256904463472417 1.046004792802 2.93024766964864e-152 10.1450042797196 -6.26866523134595e-08 -2.16382467499443e-13 -5.26958075114315e+136 0.617768947747685 0.126682099085159 0.255548953167156 0.5 1 2 0.333333333333333 0.333333333333333 0.333333333333333 11 1 -216.901320338571 -143.990763968686 -6.04920991314656 -21.4646790378407 205651.230834865 205651.230834865 205651.230834865
"V142" "Aarest_data" 43 0.999999602068352 78.5699634205406 0.0256904377418294 1.04600475737397 2.93031238374232e-152 10.1450027628529 -5.2043532150492e-08 1.07025499573865e-13 6.14519427681801e+136 0.617768934087322 0.126682111300334 0.255548954612344 0.5 1 2 0.333333333333333 0.333333333333333 0.333333333333333 10 1 -216.901319099312 -143.990760475963 -6.04921071096993 -21.4646794619909 247707.635599172 247707.635599172 247707.635599172
"V143" "Aarest_data" 44 0.999999669620806 78.5699592971959 0.0256904305993469 1.04600472791699 2.93036611796234e-152 10.1450015045288 -4.32074855893916e-08 1.765254609154e-14 4.40986682256225e+136 0.617768922742707 0.126682121444474 0.255548955812819 0.5 1 2 0.333333333333333 0.333333333333333 0.333333333333333 10 1 -216.901318070742 -143.990757575715 -6.04921137374122 -21.4646798142789 298364.724028334 298364.724028334 298364.724028334
"V144" "Aarest_data" 45 0.999999725714902 78.5699558739804 0.0256904246683723 1.04600470345654 2.93041072905042e-152 10.1450004596519 -3.58716292225836e-08 -1.0769163338864e-14 -7.44668986750984e+136 0.617768913322683 0.126682129867951 0.255548956809366 0.5 1 2 0.333333333333333 0.333333333333333 0.333333333333333 10 1 -216.901317216635 -143.990755167497 -6.04921192409242 -21.4646801067331 359381.366380463 359381.366380463 359381.366380463
"V145" "Aarest_data" 46 0.999999772290217 78.5699530319897 0.0256904197438382 1.04600468314684 2.93044776617839e-152 10.1449995920871 -2.97812476901527e-08 1.54987134237672e-13 5.67729184805272e+136 0.61776890550131 0.126682136862021 0.255548957636669 0.5 1 2 0.333333333333333 0.333333333333333 0.333333333333333 10 1 -216.901316507461 -143.990753167976 -6.04921238105284 -21.464680349524 432876.128108307 432876.128108307 432876.128108307
"V146" "Aarest_data" 47 0.999999810932983 78.5699506723842 0.0256904156580643 1.04600466629618 2.93047851716546e-152 10.1449988722659 -2.47249047902187e-08 2.40918396343659e-14 5.71249809876079e+136 0.617768899011356 0.126682142664889 0.255548958323755 0.5 1 2 0.333333333333333 0.333333333333333 0.333333333333333 10 1 -216.901315919081 -143.990751508811 -6.04921276018585 -21.4646805511408 521400.828799969 521400.828799969 521400.828799969
"V147" "Aarest_data" 48 0.999999843043285 78.5699487139156 0.0256904122631181 1.04600465233743 2.93050404067494e-152 10.1449982736082 -2.05270538344848e-08 -7.86037901434611e-14 3.64555047654515e+136 0.617768893624541 0.126682147481983 0.255548958893476 0.5 1 2 0.333333333333333 0.333333333333333 0.333333333333333 9 1 -216.901315430173 -143.990750131363 -6.04921307473495 -21.4646807183684 628029.144183425 628029.144183425 628029.144183425
"V148" "Aarest_data" 49 0.999999869700007 78.5699470875873 0.0256904094445978 1.04600464070623 2.93052523577683e-152 10.1449977771634 -1.70419056644278e-08 -6.52811138479592e-14 3.00729522177307e+136 0.617768889147342 0.126682151485742 0.255548959366915 0.5 1 2 0.333333333333333 0.333333333333333 0.333333333333333 9 1 -216.901315024282 -143.990748986833 -6.04921333635192 -21.4646808573116 756463.32755463 756463.32755463 756463.32755463
"V149" "Aarest_data" 50 0.999999891835667 78.5699457374122 0.0256904071041016 1.04600463104762 2.93054283203275e-152 10.1449973649218 -1.41485116955664e-08 -8.70414851306123e-14 -6.35983883758656e+134 0.61776888542961 0.126682154810463 0.255548959759928 0.5 1 2 0.333333333333333 0.333333333333333 0.333333333333333 9 1 -216.901314687232 -143.990748036454 -6.04921355359896 -21.4646809726574 911162.75611549 911162.75611549 911162.75611549
