"data_Name" "Iter" "beta1" "beta3" "lambda1" "lambda2" "lambda3" "diffBeta1" "diffBeta3" "diffLambda1" "diffLambda3" "pi1" "pi2" "pi3" "init_beta1" "init_beta2" "init_beta3" "init_pi1" "init_pi2" "init_pi3" "EM_endIter" "tempering" "Qlike" "Q1" "Q2" "Q3" "bpBase" "bp1" "bp3"
"V130" "RearDump" 31 0.608553935299183 1.00022073792662 0.810815539198755 1.3117449225469 0.448691951388305 0.00278325530862134 -13.8347557254347 4.31946145518225e-16 -4.13558076672871e-15 0.385690847696792 0.31367047910875 0.300638673194459 0.5 1 2 0.333333333333333 0.333333333333333 0.333333333333333 139 0.721212120909091 -311.408408425141 -73.0068494738991 -29.2548359594959 -69.3131369172476 327.454916287773 327.454916287773 327.454916287773
"V131" "RearDump" 32 0.608913048437474 1.0001992696657 0.811815518497056 1.32232116252412 0.445591886627057 0.00248670768854709 -13.6427600966082 8.52616588442601e-15 -1.07795716797199e-14 0.385830973217829 0.313944801042494 0.300224225739677 0.5 1 2 0.333333333333333 0.333333333333333 0.333333333333333 140 0.725252524939394 -311.190963362033 -72.9208927500307 -28.9577199727694 -69.484778103248 367.837977182863 367.837977182863 367.837977182863
"V132" "RearDump" 33 0.609282132866024 1.00017992708533 0.812865902541142 1.33281114947648 0.44247894183277 0.00222195790965429 -13.450605607258 4.37323788293753e-15 -4.23272528138341e-15 0.385964482665661 0.314236865711231 0.299798651623109 0.5 1 2 0.333333333333333 0.333333333333333 0.333333333333333 141 0.729292928969697 -310.972992141115 -72.8286001153414 -28.6668344462983 -69.6560017889702 413.201240011534 413.201240011534 413.201240011534
"V133" "RearDump" 34 0.60966171222164 1.00016249710857 0.813970174034933 1.34320750387055 0.439349934990293 0.00198558405819682 -13.2582956413598 -1.31145094783847e-15 1.65596703016746e-14 0.386091165939875 0.314547341110017 0.299361492950107 0.5 1 2 0.333333333333333 0.333333333333333 0.333333333333333 142 0.733333333 -310.754441839309 -72.7296029034167 -28.3823196967541 -69.8269923822417 464.158883361278 464.158883361278 464.158883361278
"V134" "RearDump" 35 0.610052362126093 1.00014678829712 0.815132030359524 1.35350232309325 0.436201710526037 0.00177453365359526 -13.065825406587 6.65266453037106e-15 -5.52682899446211e-15 0.38621081752012 0.314876909389489 0.298912273090391 0.5 1 2 0.333333333333333 0.333333333333333 0.333333333333333 143 0.737373737030303 -310.535251322088 -72.62351496988 -28.1043291191573 -69.9979319916546 521.400828799968 521.400828799968 521.400828799968
"V135" "RearDump" 36 0.610454715264026 1.00013262863297 0.816355378089614 1.36368716943195 0.433031164332929 0.00158608363443591 -12.873181493345 -2.56739074444567e-15 2.84494650060196e-15 0.386323239801641 0.31522626105014 0.298450499148218 0.5 1 2 0.333333333333333 0.333333333333333 0.333333333333333 145 0.741414141060606 -310.315350790676 -72.5099342302148 -27.8330289030026 -70.1689988974055 585.702081805667 585.702081805667 585.702081805667
"V136" "RearDump" 37 0.610869465336485 1.00011986357679 0.817644301751601 1.37375306484434 0.429835298216336 0.00141780467051689 -12.6803414658008 5.55805401702969e-15 -2.95596880306448e-15 0.386428249685426 0.315596083892579 0.297975666421995 0.5 1 2 0.333333333333333 0.333333333333333 0.333333333333333 146 0.745454545090909 -310.094661672899 -72.388447382513 -27.5685971681487 -70.340363829169 657.933224657568 657.933224657568 657.933224657568
"V137" "RearDump" 38 0.611297372904213 1.00010835413982 0.819003071146436 1.38369048955603 0.426611229075262 0.0012675293810247 -12.4872734607475 -5.12957731846342e-15 -7.26502191739087e-15 0.38652568091211 0.315987058068107 0.297487261019783 0.5 1 2 0.333333333333333 0.333333333333333 0.333333333333333 148 0.749494949121212 -309.873096061061 -72.258630065924 -27.3112236305624 -70.5121897201187 739.072203352578 739.072203352578 739.072203352578
"V138" "RearDump" 39 0.611739267871846 1.00009797542061 0.820436080475665 1.39348939814728 0.423356273565537 0.00113332395843457 -12.2939358990409 2.89698820488127e-16 7.41767758327683e-15 0.386615394388537 0.31639983836676 0.296984767244703 0.5 1 2 0.333333333333333 0.333333333333333 0.333333333333333 149 0.753535353151515 -309.650557041735 -72.1200552518111 -27.0611077512194 -70.684625798575 830.217568131974 830.217568131974 830.217568131974
"V139" "RearDump" 40 0.61219605444028 1.00008861509543 0.821947844882819 1.40313923760175 0.420067965677935 0.00101346291364024 -12.1002772250704 -5.32386634777282e-15 -1.17579557201708e-14 0.386697282069976 0.316835045980699 0.296467671949325 0.5 1 2 0.333333333333333 0.333333333333333 0.333333333333333 151 0.757575757181818 -309.426938382566 -71.9722948018997 -26.8184577973368 -70.8578067939875 932.60334688322 932.60334688322 932.60334688322
