"filename" "beta1" "beta3" "lambda1" "lambda2" "lambda3" "diffBeta1" "diffBeta3" "diffLambda1" "diffLambda3" "pi1" "pi2" "pi3" "init_beta1" "init_beta2" "init_beta3" "init_pi1" "init_pi2" "init_pi3" "tempering" "Qlike" "Q1" "Q2" "Q3" "bpBase" "bp1" "bp3"
"RearDump" 0.630900483301945 1.00002720475498 0.889644084817723 1.56451390396731 0.33330617405348 0.000218236727214105 -7.13536681125403 -7.02563007770607e-15 1.53210777398272e-14 0.387316845456485 0.333218621170527 0.279464533372988 0.5 1 2 0.333333333333333 0.333333333333333 0.333333333333333 0.854493939393939 -303.420980990984 -65.2860307767153 -23.5620146862295 -75.0719780806818 5151.56363636364 10303.1272727273 10303.1272727273
"RearDump" 0.631827468772428 1.00002733055213 0.892757862170591 1.56707137668155 0.330658122380774 0.000215781371018409 -6.96593887045202 -6.35429209250304e-15 1.36453348620336e-14 0.387365609857311 0.333787625752166 0.278846764390523 0.5 1 2 0.333333333333333 0.333333333333333 0.333333333333333 0.857523232323232 -303.207640466888 -64.9985049872805 -23.5324650224099 -75.1907131076204 5252.57272727273 10505.1454545455 10505.1454545455
"RearDump" 0.632780263496225 1.00002748619092 0.895926420160741 1.56949838073416 0.32803658467769 0.000213471616056893 -6.79580782061734 3.58393870136808e-15 1.11091691401555e-14 0.387421573044181 0.334346771122574 0.278231655833245 0.5 1 2 0.333333333333333 0.333333333333333 0.333333333333333 0.860552525252525 -302.992849176933 -64.7082986750134 -23.5056558116126 -75.3083107338026 5353.58181818182 10707.1636363636 10707.1636363636
"RearDump" 0.633759274628513 1.00002767261026 0.899150073379473 1.57179941651944 0.325442864317306 0.000211300610970966 -6.62502840774412 7.18695936097191e-15 4.20843915271973e-15 0.387485175319469 0.33489450551536 0.277620319165172 0.5 1 2 0.333333333333333 0.333333333333333 0.333333333333333 0.863581818181818 -302.776651084607 -64.4155142783033 -23.4813629169093 -75.4249101470218 5454.59090909091 10909.1818181818 10909.1818181818
"RearDump" 0.634764938796562 1.0000278909386 0.902429463533153 1.57397907047804 0.322878128781715 0.000209262087231821 -6.4536577699435 5.01335084557297e-15 -2.58126853225349e-15 0.387556846736593 0.335429228723965 0.277013924539443 0.5 1 2 0.333333333333333 0.333333333333333 0.333333333333333 0.866611111111111 -302.559091076056 -64.1202239767726 -23.459357685619 -75.5406823113985 5555.6 11111.2 11111.2
"RearDump" 0.635797728612225 1.00002814251049 0.905765569767994 1.57604203001211 0.320343427384 0.000207350321161925 -6.28175524304952 -3.6498581934552e-15 -1.17371390384591e-14 0.387637009311996 0.335949282368327 0.276413708319678 0.5 1 2 0.333333333333333 0.333333333333333 0.333333333333333 0.869640404040404 -302.340214688566 -63.8224697432276 -23.4394056893151 -75.6558307286868 5656.60909090909 11313.2181818182 11313.2181818182
"RearDump" 0.636858166790925 1.00002842889016 0.909159803791641 1.57799297899864 0.31783967468149 0.000205560113514025 -6.10938141748515 -2.75821032680312e-16 -7.27889970519868e-15 0.387726077487432 0.336452944867379 0.275820977645188 0.5 1 2 0.333333333333333 0.333333333333333 0.333333333333333 0.872669696969697 -302.120066787071 -63.5222558104336 -23.4212690677952 -75.7705951708015 5757.61818181818 11515.2363636364 11515.2363636364
"RearDump" 0.637946832421206 1.00002875189497 0.912613999391945 1.57983666126973 0.315367682606089 0.000203886759024385 -5.93659825282265 -8.2121809352742e-15 1.11230469279633e-14 0.387824461569256 0.336938416049732 0.275237122381011 0.5 1 2 0.333333333333333 0.333333333333333 0.333333333333333 0.87569898989899 -301.898691596313 -63.2195509790753 -23.4047035858724 -75.8852520889823 5858.62727272727 11717.2545454545 11717.2545454545
"RearDump" 0.639064378817772 1.00002911362932 0.916130531854323 1.58157776101753 0.312928141809964 0.000202326038589717 -5.76346806377609 8.02136135291676e-15 1.94289029309402e-16 0.387932568503011 0.337403808332153 0.274663623164836 0.5 1 2 0.333333333333333 0.333333333333333 0.333333333333333 0.878728282828283 -301.676131149558 -62.9142793527912 -23.3894611643789 -76.0001195878388 5959.63636363636 11919.2727272727 11919.2727272727
"RearDump" 0.64021154260126 1.00002951651923 0.919712318500637 1.58322097487073 0.310521654957688 0.000200874199052237 -5.59005370092984 -2.68188249386014e-15 -9.71445146547012e-16 0.388050805660256 0.337847127227658 0.274102067112086 0.5 1 2 0.333333333333333 0.333333333333333 0.333333333333333 0.881757575757576 -301.45242523918 -62.6063220252785 -23.3752864583985 -76.1155587643304 6060.64545454545 12121.2909090909 12121.2909090909
"RearDump" 0.641389167174763 1.00002996338066 0.923362976608017 1.58477086728449 0.308148714443825 0.000199527959459544 -5.41641743012266 1.15532583500055e-15 1.30451205393456e-14 0.388179581675282 0.338266257008822 0.273554161315896 0.5 1 2 0.333333333333333 0.333333333333333 0.333333333333333 0.884786868686869 -301.227609514879 -62.2955049763997 -23.361919731425 -76.2319806969493 6161.65454545454 12323.3090909091 12323.3090909091
"RearDump" 0.642598213712054 1.00003045737571 0.927086814366681 1.58623199189138 0.305809746916268 0.000198284497734846 -5.24262143018286 1.06338549077378e-15 5.23192600354605e-15 0.388319311071411 0.33865893431734 0.273021754611248 0.5 1 2 0.333333333333333 0.333333333333333 0.333333333333333 0.887816161616162 -301.001715617034 -61.9816021040721 -23.3490916532969 -76.349848266925 6262.66363636364 12525.3272727273 12525.3272727273
